traffic_level,weather_condition,distance_km,time_of_day,day_of_week,delay_mins
3,3,346.09838860537366,0,1,88.44441791020316
4,0,412.5202402766149,22,2,54.23737209973814
4,4,280.31439285185576,9,0,136.08524098412784
4,4,390.86076720491144,9,1,139.5632201504735
3,0,13.019196683036268,19,5,57.357416468297565
3,4,410.09831026586994,21,5,109.64702746420511
4,0,24.868735247256428,2,1,40.6514062099028
1,3,445.5071212996169,5,3,64.7057494531257
2,2,496.0215598831284,5,4,56.62340583076982
2,0,150.563393777505,20,0,31.69127661194271
2,1,109.10768536146786,1,0,39.97060203729449
3,0,383.85486510973016,17,0,63.393754337789034
3,4,130.24803875552533,22,1,102.03019890641895
1,3,433.45337967024074,1,6,54.20941420971012
2,3,55.90708311795097,11,3,71.52256178805396
2,0,67.34782220778234,21,2,31.103402386844383
4,2,489.6800197748047,4,5,88.69131818481
3,1,338.5502546436523,19,1,80.23845285895264
2,3,424.20917609233163,6,6,71.27327371279976
5,4,165.54304178900142,23,2,128.72343401289257
1,4,339.8594560126992,15,5,83.4342984084655
5,2,299.1497045177556,19,5,117.7561849359
5,3,303.55930946085874,0,3,107.97799862116953
1,0,342.8535674711722,0,4,24.790906850556695
5,4,289.8027906989038,16,0,153.45412154792078
2,2,217.38587280481966,0,2,49.41479575754266
3,3,141.58173371837069,20,1,82.85312265085244
1,3,385.447758802035,19,2,88.54617293715155
4,3,117.00485285157717,12,4,96.57826942017957
5,3,347.715381546435,8,0,136.98453771060522
1,3,120.49974721141669,14,2,56.846439135367234
0,4,314.5384341274547,2,4,67.1825669443485
0,2,374.80374222886934,13,1,35.25718653034379
3,3,113.2633750087369,22,3,100.33620263007504
2,1,34.6719339263476,10,6,65.30707818359463
3,1,69.83200278211616,23,5,52.32314270999731
3,2,304.9684987991576,21,1,81.31340776754097
3,0,425.4759710817391,11,0,37.68780245441326
3,0,27.27342651153506,12,5,35.99560415981329
4,0,368.4048732256149,12,6,50.62008202949093
4,1,173.9527297452758,0,1,69.65410487745596
1,0,241.87154311016366,23,1,14.36568345131261
0,4,464.78547717355497,9,1,97.19617821946984
3,3,169.3258948442435,2,1,86.92677288905757
1,1,235.3417823000456,23,5,35.60869695595128
0,2,11.772795306537148,3,0,32.85804986874052
5,2,45.39136640239499,15,6,89.78763035877282
2,3,133.0028376117181,7,4,64.67179321838944
4,1,18.786859206431828,15,2,68.42116188919496
5,0,317.5307863938842,16,3,98.39575285120347
0,0,216.06718661680316,18,6,24.632002175878043
5,4,276.3318753503709,21,2,129.20602431507086
2,4,91.45035701868312,14,2,79.97719340244574
0,0,151.486354571125,15,3,4.046887965231987
5,2,333.59311505209894,14,6,98.71896473208363
4,2,482.8248481970479,1,5,85.52539809491758
4,4,29.956302933093554,10,0,134.07448324312725
1,3,445.7402388233567,0,3,70.15582063395321
5,0,290.55619464904817,14,0,65.2640413667259
3,4,284.1401855440337,18,5,123.30711618807969
5,4,252.63787492784135,3,2,118.93386143469513
0,0,39.35007252257078,10,0,23.83317961917937
0,0,49.48904160939953,4,5,0.0
5,2,302.4514428012476,2,5,94.16210874782774
2,3,173.77449286060136,12,4,70.14927754006408
4,3,459.04769295595196,9,3,131.20147870893163
0,0,206.26231599293877,10,4,29.492621400910327
4,1,75.92432205780733,17,2,102.2547848897421
0,4,358.7858225835078,1,3,57.10777026913198
1,4,150.20994361329988,6,2,76.5710560308599
3,0,265.1078021411671,8,4,64.04437461532578
0,1,350.42722882505916,9,6,42.22834147407895
4,2,450.63073504502484,17,5,111.86376722801965
1,0,397.13464142682966,22,2,19.41960816673179
0,0,339.79872859699844,6,3,12.18503865867013
2,4,341.4184252855961,6,3,91.28466073972693
3,0,473.2326987958828,2,2,42.00064603732381
0,0,151.43292826078533,11,3,4.699711383717308
1,0,5.550486627112766,6,5,10.962751913984668
2,4,139.61750690210835,16,6,106.16495741243864
5,2,112.85623291523828,0,5,91.01439781074087
1,2,332.6081196314291,4,3,49.80687277966203
1,0,318.68724188393685,15,2,18.73515698883947
2,4,298.7633844388383,14,4,91.62683296193617
1,2,13.040504388679581,1,3,39.628384042737636
2,2,365.74513695307047,8,3,87.90296254623112
0,2,165.1475541803183,6,3,33.903530147693445
2,4,334.20271455828237,3,3,91.32520121003337
2,4,280.5063221085659,19,2,114.77190920630476
3,0,174.65180808681404,17,4,75.37350221291611
2,3,71.61525221653334,20,4,75.98293626333101
2,2,51.73735434193807,3,0,56.51170587148192
5,3,416.60157489055064,12,3,109.33099511356993
0,4,459.60678333037123,0,3,67.73047316782511
3,4,326.6450831483283,23,0,110.61184241870826
5,4,56.19988685593927,2,4,118.30931042295127
4,3,204.00347235967917,15,1,96.25142128151626
0,4,365.82490405205283,21,5,66.20948145296902
0,0,391.0113375849837,3,1,9.659663137492254
4,4,63.518218034088854,22,4,107.08713197425463
2,1,5.015205828464296,15,6,39.98459415731056
5,3,357.5078377108995,18,3,135.07857228095986
1,1,181.51510711317178,0,1,37.20285563992209
3,4,130.9682591510388,4,2,95.18797706085081
1,0,11.384247545815093,18,2,42.11590917485848
4,2,272.44820634694236,21,0,80.52328484532052
0,4,426.319614035861,23,4,64.2576606413135
0,0,479.027664904931,10,4,31.076589565649012
3,3,285.04375055357815,12,1,78.14369637589779
0,1,259.6583572312476,19,3,47.38615937654649
0,1,47.10291081717435,4,4,10.122177668727964
3,1,276.6920367635869,20,1,54.744243097308704
5,3,193.08964408787034,3,1,112.66990086975123
5,0,305.5319640373706,3,5,69.75740267947057
3,3,197.4195421988906,3,5,77.79009626399149
4,1,123.94806610793154,3,4,67.0316792218133
0,4,52.007811238046365,19,1,91.74262613630219
0,2,160.88463007150338,20,0,30.033478050480745
4,3,52.83919297243738,17,0,121.62465049945789
5,3,92.56399065787205,17,5,126.13488178418476
2,0,493.7313984968752,15,4,35.80291273612246
2,0,224.83126066877622,8,3,54.15298202002381
2,3,268.2765244199832,17,6,102.67126526752693
5,1,437.4411717249216,21,0,86.74455386894196
5,2,497.80660574289044,1,0,93.18871406710204
4,0,293.44365242561736,20,5,54.55163925223331
0,1,407.17454141686494,3,5,30.408059049706658
4,4,166.83580704665425,11,4,100.41017203202094
4,0,156.3432589364091,6,5,55.96149574803851
5,1,204.3383418923073,14,2,87.09529233599159
2,1,337.89109502345633,6,6,38.33464429804512
1,2,342.6848861812739,21,1,45.500202367888086
0,2,161.04352015147816,20,0,35.809587012782224
5,4,70.9389124476312,16,2,141.9881526698844
2,1,318.0361469504267,15,3,52.183618857235345
1,1,68.52130178343845,18,2,58.66490736444913
1,2,291.3537915735184,8,4,65.90225963375478
5,0,348.2439533878729,13,3,63.2495885681024
3,0,351.80269071525356,16,3,71.88523792348018
0,3,377.9686947765004,4,5,56.21267090926665
1,2,437.0654136750039,1,2,61.83350845001527
5,3,252.47970102257028,19,4,130.65018299320403
5,2,366.4733488171377,15,0,104.62555617370272
2,4,311.49050400608917,13,6,85.66024035630393
3,1,97.38677019985288,13,5,55.44934006627641
0,4,17.716374210357046,0,2,64.81603969200457
4,2,145.8479859100822,2,0,65.94745925386948
2,1,224.3016846371216,6,2,48.04206518315634
1,0,310.4674424921849,14,5,25.13219730509063
1,0,425.72986859908667,18,0,50.99400613935045
2,3,102.141629769552,19,5,106.30952664577941
5,2,67.14714599974616,1,2,96.16882933752437
1,2,481.9225739997921,18,3,73.95242597323326
3,0,58.48205689132152,8,6,68.36469680990282
0,4,241.85307970305863,18,1,86.8672301912841
3,1,294.85404575268444,4,6,57.30917053978359
1,4,272.9803383491819,17,3,106.61852313398983
4,4,47.585917731306886,15,5,111.19212247535968
0,0,33.22832243179158,3,6,7.420226407886649
0,0,57.21429659321266,11,5,13.587659411058095
2,0,294.8659035169432,6,5,24.210498360581866
2,3,274.45071937898894,13,0,72.84733379353133
4,4,120.7016920581884,22,4,111.99592565397532
5,2,320.6982002135678,11,5,94.09800928773764
0,1,410.93341351754646,2,6,22.840136927861433
4,3,25.581585124063913,4,6,97.39072973385663
2,2,251.574322056281,16,6,87.24602809795945
2,4,346.2086539908317,9,3,117.16083673134605
0,0,129.8944038994951,9,1,28.336540594311057
3,4,157.3465981201088,10,5,123.02758128993409
1,1,308.750761979745,16,5,65.1976294368335
2,3,449.4779702546498,4,5,86.30650358805798
5,3,405.91258804993515,12,0,118.21232177904106
5,1,293.64945845429384,9,5,100.12610622975612
2,2,366.4597502898384,8,3,85.01814285562442
3,2,185.58712275286035,16,2,95.71007225392162
3,3,322.27793640888507,0,4,82.74208608856652
4,3,235.7598876081407,3,6,98.11061627580744
5,0,99.01838754649265,3,5,62.09147671360107
4,2,352.3604455692423,17,0,115.46789978432099
5,1,280.4499954876669,8,3,103.11754771136017
1,2,182.51768306702775,17,5,76.46686810270901
1,0,456.11289908892223,13,0,16.335417800931513
0,3,15.362388324232967,14,2,41.21805177817789
4,3,161.30770986850052,5,1,94.32934265871008
2,0,33.15629189993504,23,5,24.902485271322742
4,1,384.43102152970545,9,3,83.60605842358112
2,3,352.54318978632733,14,0,78.34735162278123
3,4,169.01934827447693,3,0,107.92709962421829
4,3,339.45313659250115,17,5,128.0454105717368
3,4,200.98892696699517,17,0,123.9664289053141
1,0,379.345626754105,16,1,39.163957123734136
1,0,229.82091305466952,11,0,7.531307082348322
0,3,209.07846527667445,6,6,40.9664511819569
4,2,467.691308166709,15,4,86.6996267882998
3,4,129.18515444589661,10,6,134.11825318117428
2,1,64.62143329829988,13,4,26.707061712808965
1,3,294.3488410634318,2,0,66.38806626744395
1,1,484.81429708066855,18,5,58.30770887968366
2,3,192.0304107949574,17,4,96.16313342075743
3,2,35.70819799624685,9,3,87.02566952720487
3,2,172.9561073182359,5,4,62.6219281889302
4,2,255.43616888818144,12,6,83.73690957112522
4,2,85.15188828294579,9,0,106.01705519800727
5,0,330.76059793796355,17,5,94.95691225235572
5,0,498.8859475600493,19,2,86.55150042066003
0,4,228.61104061081468,15,5,68.94208247960674
1,1,180.59063558145525,5,5,35.07085048290502
4,3,203.34856258306098,12,5,99.18943968381858
3,3,61.997358305624566,3,3,80.13513908077019
2,0,442.2204327059808,22,1,34.38656299006434
3,3,210.33869948306923,13,6,84.40452870560978
1,0,196.70083365529646,0,0,20.77659832303096
5,4,331.5466851005848,19,1,149.7982122123778
3,1,223.80654336090615,4,2,56.016253017601464
0,4,325.8755670598838,7,1,57.82590131634197
1,2,35.415913614739814,11,0,44.23481721824591
5,2,407.79305514250257,1,6,94.40808884832637
2,2,470.54945667530427,11,6,65.97332022030893
5,4,326.13886614889606,4,0,130.46490179921707
0,3,477.51013478511135,21,2,51.50033798522897
1,1,79.95899561313183,4,0,28.755121424601224
2,2,241.3210137927751,12,2,59.6988948326218
0,2,302.8943333029964,8,2,62.898205325726536
5,2,292.9596404734874,9,0,124.80848193768932
0,1,203.7235806490764,0,4,22.369527494798845
1,2,172.3517826362994,2,6,43.547584116485325
4,1,67.77789116245731,17,2,97.34716746901967
0,2,198.9125130283277,11,0,37.73818764117056
0,4,85.51710347721514,2,4,68.73606403080444
5,4,368.5110098636481,8,6,154.10375381413255
5,1,108.37131306982204,1,2,79.19645353778914
2,4,33.98982611584425,2,6,84.09384126529417
5,1,278.421238219531,13,4,78.34955237220214
3,4,299.6387176961038,3,6,106.86946525944391
1,4,436.5969653338502,18,3,107.05489242958409
1,1,290.6058981467525,12,5,32.15429873536807
4,3,176.01302259310563,6,3,91.4071355225051
4,4,402.49088135552864,11,4,123.82539531565116
1,2,272.4380521277734,2,2,48.011888215718315
4,3,44.24374089243992,22,0,87.75126193175605
2,1,285.0960273550571,22,1,45.10903287622376
5,3,454.4691799837229,8,0,138.08478141067167
1,0,201.17474962161918,1,6,14.813762991706641
4,0,151.68127194040105,21,1,53.91492444866485
1,4,76.01738122391993,8,1,97.52265001732722
3,4,79.96553335800188,11,6,96.07181540675758
0,2,219.22188474920034,11,6,41.196461379678304
5,3,299.8615129599571,14,2,102.29939538288923
1,0,44.904625558952866,1,4,12.641180971707673
0,4,470.086451567457,17,0,99.0459883346432
4,3,378.79114063537196,12,4,103.71048505716978
0,4,295.37883955041303,13,3,71.00781975739136
5,4,415.07714211480044,4,2,138.40940224171604
1,0,44.69244462199608,9,2,46.38860761189988
3,0,241.03524447789658,11,3,35.043031320143555
4,4,316.8960977965234,9,0,131.284404875393
1,1,415.18318852855316,23,5,36.93792580406364
5,4,392.8174322243875,10,3,146.08576023669966
4,4,142.14927860813282,1,0,101.21063897118728
2,2,470.73568393180614,4,1,64.99592796794406
0,2,66.55119150828082,6,6,34.16625045759179
5,2,438.1911412174703,5,2,107.31952605209447
2,1,485.61542355428617,21,0,52.554463821037835
1,1,92.69099399519965,22,4,38.451620309752215
3,4,362.4227017808737,2,6,105.02622496229736
4,2,24.94133179510924,12,4,72.8174754425054
0,1,205.6842984438817,2,6,23.22462124973575
4,0,260.56023310284866,23,2,59.882770159656076
1,4,292.4193868252689,20,3,79.80380972606324
4,3,468.28893788303697,5,5,109.61853108443944
0,4,337.76409021062636,10,3,91.13902823903165
1,3,243.23258585352232,16,0,89.59414730264706
4,2,405.7891429516152,9,3,110.24412245232296
3,3,475.5137463724324,11,2,102.40549288443417
5,2,15.922743597733968,16,0,119.52475830359074
1,0,491.34802976673916,3,1,16.243434941078746
5,3,47.63540883652177,1,3,115.21569551910353
1,4,408.12145573803684,10,3,101.4965303229738
3,2,143.7657025129492,6,5,68.94379384809167
5,4,70.42893058816651,1,0,123.75008259089164
2,1,222.72854165834826,17,4,71.20453070738525
0,2,323.7585068265687,20,3,38.893781253973366
2,3,193.57116328662013,3,2,67.20619573903514
4,2,32.009877099935984,7,3,81.07537071780926
3,4,301.73326413106474,19,5,132.5378949682998
2,0,451.689621674784,13,1,38.39311258346647
1,2,194.6916061438896,11,5,39.384769155617604
4,3,112.08472492725939,21,3,91.96343009114005
4,1,224.07578623674362,20,4,62.258907493730476
2,0,28.939541969146532,17,6,51.27785579938518
2,1,411.14135431773605,10,3,64.46458817411693
3,2,414.0387014203424,7,0,68.6670601669995
0,4,296.0602293976661,1,3,62.59552963969717
2,4,179.7859300245028,14,4,78.61176803933645
2,3,400.89276540066277,8,0,101.87885978871776
5,4,279.57007727024177,18,2,140.05892535036435
1,0,413.836492732258,19,0,47.70345370236282
5,4,317.57210232859524,7,5,124.36633385322753
5,3,393.28070924033466,18,1,134.74569814862448
4,2,301.2886816427912,4,5,81.72203052500953
0,2,209.99982876675477,10,6,58.898066113858185
1,4,479.1832006634381,14,0,84.54799492698434
3,1,272.85134331502815,7,2,63.042513234286154
3,2,304.5193116775665,18,3,102.1599153096261
2,4,114.14138151030087,22,0,97.4412692440891
2,3,314.69714076650183,7,5,78.67042886221729
3,4,287.9457864940572,18,0,127.4604912417508
2,2,96.49500698377734,17,0,78.64474104301739
0,3,34.495613189806136,9,0,68.57091747908346
5,4,304.1578632588117,6,2,128.77834739800585
2,0,383.02767332840864,8,4,51.66333275767715
4,3,264.0836786063941,0,4,99.42655426808757
2,0,117.25244953322462,18,0,51.250724511645075
1,1,334.9283784630523,4,2,30.058082286749606
0,3,44.65233467175311,18,2,65.63709522860415
1,0,223.70768387696754,0,6,29.097741186198558
1,2,85.866545407218,14,0,36.734475077052906
4,2,96.30723027464227,15,5,79.58735178375977
0,1,105.1355048333108,22,5,23.215629137452247
0,3,196.41999323676907,6,1,51.57368418937677
0,3,30.319351782096824,11,0,43.23870925586363
0,3,201.90775325990361,7,1,43.07741938747138
0,1,258.2951863217769,4,5,20.814835942733158
4,3,244.23067105833098,9,5,109.68703717549221
2,2,194.47812969950508,20,0,58.738897895969444
1,0,420.3775709950225,4,1,20.581684354373152
0,2,76.93671274814953,16,1,61.889343897595985
2,2,255.31988817178012,4,0,53.38969904801344
2,0,35.710501393494376,21,6,23.096853028639558
1,2,40.22206104456532,14,1,44.988949455078895
4,1,289.06359559016266,12,6,69.80911070532107
3,0,285.1791203194714,0,3,34.990349921837336
3,2,439.6265888580062,10,5,96.55502312524071
2,4,281.14746945173624,22,4,96.6225071901917
5,2,480.09655510040085,0,6,100.8985630284636
5,1,29.103949957965234,10,6,92.26149825927317
1,3,53.51380396646683,17,6,87.48643681271604
3,2,26.812601477338788,17,2,83.53992839928287
2,3,96.7120409151023,20,1,69.39913833023829
4,4,272.92870491613064,15,1,116.274956871205
3,2,324.5582298065769,12,2,78.55969399622522
2,0,27.564653184591055,6,1,12.861671875387827
2,3,473.25559047357166,0,2,82.02306234682493
0,4,421.8718614419386,15,6,72.7460604290911
4,0,151.82317866776108,0,0,48.25138623256457
0,0,43.20782746210164,16,3,26.318701996413782
1,0,89.09410124343334,5,6,0.0
0,0,67.83748480871148,1,3,0.0
0,2,66.02547075297869,16,5,61.86317301510085
3,2,261.6880358895383,5,6,68.53928457286092
5,2,126.69448403423314,13,4,90.80282852317397
2,4,182.2791596819265,17,1,113.81896521210867
4,4,494.8051400252396,5,4,116.06644174662043
0,4,343.73555321804565,9,0,89.58125039667617
4,1,474.7454301882657,23,3,74.46735391331556
5,4,75.56549474139221,17,6,139.03362860643088
5,2,194.1590400421218,8,0,124.6827690601454
0,2,279.5922426247654,7,0,34.44059472812354
1,1,42.99524063492532,9,1,47.83161230899414
0,1,7.072784595839144,16,0,34.440407269305126
3,4,336.8649952294742,22,6,102.95055933686609
2,3,322.70066081671047,5,6,73.92222466744232
1,1,208.34046094980783,13,3,23.42260884640236
0,0,247.37381763585614,21,6,1.938300825826441
4,2,210.64428529308435,21,4,78.1668906914476
1,0,16.882497198219983,5,3,18.64693262656875
1,2,171.0089450776439,6,1,46.07244097641159
0,2,92.65571642165847,11,3,39.69981147028596
1,1,53.71997360517753,2,2,24.52452835026726
4,1,478.57661477522817,13,4,71.11587285178442
5,0,301.68306389587195,21,2,67.96642740409601
1,2,365.6848606971183,18,2,77.33436026681254
5,0,161.10505291672817,22,5,66.82705642059939
4,3,199.60782909953753,15,6,92.55310881982338
0,0,122.27737697887812,6,1,0.0
2,4,52.998007127885245,7,0,83.28285878512182
1,0,93.62066053358397,17,2,46.276947531099665
2,4,399.7694524217605,12,3,86.99197313127753
4,4,340.385173565969,20,0,112.17307844053612
1,4,275.7297936128111,8,3,106.16388544437216
5,3,240.1694870690502,9,3,138.1851610651251
3,0,461.60497040978163,20,0,48.00919124728524
2,0,41.00379915044086,22,0,25.22429388690533
1,3,143.8974025527684,8,6,79.55227994330669
2,2,178.21923751750344,14,3,54.110505105839394
1,1,392.30077704533,19,1,65.47846642055136
0,0,496.2947369801758,1,6,13.794081405882224
5,1,124.13190480479076,12,4,70.80771355721848
2,3,437.7821303978549,1,5,82.10293075648121
3,2,416.15826641373667,18,4,105.86705752209642
3,2,116.20541183267447,1,1,68.59326218022184
4,2,202.6696271986152,2,6,84.18479844737034
1,3,207.78807029979697,5,5,66.21318733387699
2,4,489.21923092064634,2,6,90.30580263760092
4,4,94.54149118255467,9,0,146.5388188467585
2,1,400.5831956968671,23,5,53.12705380717
1,4,170.42539351568942,5,3,78.02864860633109
3,4,366.7808211591994,22,4,103.16307720226044
0,2,212.90544712635312,15,5,36.731996165595795
3,2,291.2880827426873,16,3,89.02434916153152
4,1,417.1428277964349,18,6,106.7532953954768
5,0,403.06195466702263,2,1,73.70569696055219
0,1,433.8794758521516,17,5,55.997657501054306
4,1,34.510576045606214,6,3,63.843997339330585
1,3,347.5650237546737,8,6,87.14985449469533
0,3,74.29375147727262,19,6,68.11433901279408
4,1,210.83019116911345,11,6,71.2844768676163
1,1,276.55126545207077,4,1,29.968289910760063
3,1,204.3560449496812,2,0,54.15033623307009
5,4,262.2077795224887,10,1,152.97615122382604
1,3,498.28052285531646,3,1,63.66896887292463
2,1,71.93257028786309,4,4,45.658385225673214
1,2,339.35074244153066,0,6,48.69830945938134
1,2,201.02047836087954,17,3,63.47981297573774
5,4,70.83985045912775,11,5,118.06678361534092
2,4,83.57469787028322,12,4,92.21242120725698
4,0,474.89018759158034,8,6,77.81279118501969
4,0,440.4027408723222,1,2,61.27844225363454
1,0,453.9857704054358,4,1,21.68808259158158
2,4,495.80872403455635,12,2,93.05767297204555
2,4,108.11611805421639,15,6,98.7252931150007
5,4,180.94247199521055,15,4,117.19776822525594
3,2,336.263419812809,23,3,69.02460037130727
4,4,244.48225723102038,2,4,112.77249479970337
5,2,212.1028190222751,21,3,106.32080334069592
0,0,182.11656842111856,3,3,3.5368254844608322
4,0,298.92141281200884,10,6,80.34969294901744
5,0,289.9187471768406,22,0,64.11919744560363
4,1,84.92162786179884,13,6,66.49157545004549
3,1,238.51121957162735,2,1,54.40113735825024
0,3,278.9685292238757,15,4,54.05598360664379
3,3,287.29203467203826,21,3,90.61677732586824
0,3,109.00306049161414,14,6,46.00953539569129
1,1,372.4243391648819,9,6,53.82108659281732
5,1,17.47355193642947,8,4,100.81732027385728
0,3,180.64176849386553,10,4,80.62344411198313
3,3,391.2052610251386,15,3,84.69080225160673
4,4,284.12699592242416,9,5,140.35212437041497
0,3,134.27540409287582,16,2,66.65680593179442
5,4,349.00179407480863,18,1,146.78099920911356
0,2,285.85851735725635,1,1,42.21899952366007
2,1,399.14058668091167,23,5,50.440478646864634
4,3,368.8374671639626,22,0,102.1215749934714
5,1,307.0034214079362,1,5,69.53120210661726
5,1,246.64794927885293,5,0,77.16849462839353
1,1,70.92515220542408,18,0,56.45257305954192
3,2,134.35984385326498,7,5,61.44186933746035
1,0,212.4542390939572,2,1,14.47965783233616
5,3,301.6531470681624,13,2,114.86633149445984
4,0,259.28538833157586,15,1,45.630014199907485
0,0,147.65134034996709,0,6,0.0
0,0,8.199857105906723,20,1,0.0
4,1,250.6384148409029,2,1,69.68519435487562
5,4,146.38486433831034,21,5,120.14270464245169
0,1,368.6311088517149,17,5,51.76286530934988
0,1,16.853401308889328,8,6,40.94215995235086
0,0,294.4897665963665,5,6,15.29246892161753
3,1,471.02974756550236,22,5,54.23318396006331
3,0,91.33258722019225,20,1,39.48551026994934
2,4,238.46649792154471,0,2,84.79325610330764
1,3,50.2538859494834,20,0,61.006141214729816
4,0,314.7125465693695,9,4,79.89393038275158
4,4,277.51318189513165,5,0,108.58465951880073
4,3,206.645934485352,22,6,96.34715745916266
2,2,263.0816256295019,11,6,59.627122898648295
3,0,448.80445594216,3,0,41.97954441886707
5,0,102.16567964397818,12,4,65.67914966779745
5,2,16.16943329414688,16,1,110.16792558253836
2,2,431.524117926055,7,2,73.08552514868691
5,0,290.67295578201373,19,2,95.58191061877454
4,2,445.875935453612,2,0,88.66122430433992
1,1,300.48788558952043,11,4,47.23632908527636
0,3,406.0297395300527,6,6,51.57410066113473
3,3,217.68831486079824,11,3,88.41064563503771
3,3,376.18066598769303,1,1,89.6370156377499
2,1,456.95552611047873,23,0,52.1264489882487
3,2,288.2008670424921,13,2,79.24459917618294
4,4,94.48864952837788,21,6,112.63451987362436
5,2,138.0548194399481,22,5,97.97006586537496
4,0,103.32906556421587,4,5,47.31464135955136
2,3,127.1942286598878,8,4,95.51313383087877
4,2,156.675647428763,20,4,89.32495074989028
5,4,279.7912244428283,10,0,153.58010530650338
1,0,296.0558565845972,4,3,19.162735355982885
2,1,216.11737488472124,2,2,39.556126452276835
1,1,309.63328601131354,16,0,63.02564612590103
0,4,45.37958817762613,1,3,57.00026465864022
1,0,48.45517734378918,23,6,7.588274268025255
0,3,90.05558287704093,0,4,47.375740412685424
0,2,261.44836152997067,6,5,23.21650456295596
1,0,110.92736595566521,13,1,17.27393090096818
2,1,145.22577972882578,4,6,43.78923657828296
5,4,203.15485390563205,18,5,147.29907928493333
4,4,406.873731385138,10,2,139.8268838349026
4,2,11.86175727686576,22,2,77.64063062220532
5,4,326.44251601712807,1,5,122.58321343260585
0,4,336.0938828651392,7,6,67.64474079479425
0,0,400.3346112765351,8,5,31.759717573603123
2,3,466.71270483485506,2,3,78.89651486314018
3,2,14.968235229898465,1,0,65.52072177792425
1,0,81.12293422904202,6,4,11.859815322124604
0,3,443.6547905577166,4,3,55.265558928342514
4,0,231.96668828257262,20,1,56.544832980309
2,0,284.47236627206445,4,5,27.065601599601802
1,4,333.19846584295794,19,1,105.64133577508893
2,3,341.1379692253405,12,1,78.41991143707776
1,2,466.21149964167154,20,3,44.90491058280058
1,2,498.4899616187765,19,4,81.85252160814456
5,3,361.4779431608154,5,6,122.51181551649626
0,4,147.17449855654965,19,2,87.50301151781827
2,1,440.4774391357001,17,0,71.95357173919385
2,0,29.364352697676996,1,2,23.5222562459768
5,4,119.38502217287562,5,4,125.49072921745403
4,3,449.20593014453885,8,2,129.53801123613982
4,0,131.8147996474807,2,5,42.682989981345344
0,2,114.2222745127655,0,5,27.9538402390845
0,1,73.37202010442239,0,3,19.004004651546886
3,2,430.2603200352237,18,1,98.88009755130572
5,3,252.52883829958793,4,4,104.21998722979417
4,0,339.0721355118066,12,4,62.28274361167622
1,3,123.33786011713968,18,2,80.46819087105288
2,0,380.23000840055215,11,3,31.783485777995683
0,4,381.20274475623876,15,2,66.76645933797991
2,1,159.73602232960857,18,2,61.801276441839384
2,4,208.28790334009,2,4,89.09053207770397
3,4,108.79668732794943,11,2,100.13646816405608
4,3,488.3977065448376,4,1,100.42957397174861
0,1,324.57327564391375,1,2,19.810504190930864
2,0,467.59922095418017,21,1,36.35441963289667
0,0,155.17584409642092,6,4,0.0
1,2,392.0360019334604,12,3,45.615700787430605
3,0,384.1000287229473,14,5,44.749175057120844
1,3,347.3695476739381,21,1,61.31369731852818
0,4,482.9912927570662,2,3,66.95468053649407
0,4,199.8098913726262,20,3,68.50466055843337
4,4,69.70507517692987,19,1,131.22748009335018
2,1,337.4958853258101,4,4,55.64580896208532
2,0,366.00835123621704,23,0,22.54760413527975
1,3,289.6549838621133,7,3,51.733130511131925
3,1,107.37485710103115,21,3,57.542177949362916
5,2,254.70569112633092,0,4,90.17435752566638
2,3,159.53391960171905,7,4,67.3553104506694
4,3,216.59593144251107,23,2,102.2555849979486
1,3,324.3831950431086,17,4,86.00132097062986
1,4,373.8812976319631,19,3,109.02943503196379
5,3,119.95122199616485,15,1,104.346964726161
4,0,205.63605352024192,17,0,78.92537868028136
3,3,138.23497764085644,19,6,106.20758715292503
4,4,103.32264886162521,11,2,105.46739159788106
3,3,392.77667389794,12,6,97.50854026563239
4,2,455.08008374631123,12,1,92.68391255672536
4,2,188.26493191386547,9,0,103.13209522361392
0,4,376.8830675650146,6,0,66.64568116722809
1,0,449.0126682353835,13,0,28.361387356764073
4,0,423.8314842124646,23,5,51.53552760894168
5,1,95.49262732691682,15,1,72.23931236249788
4,4,478.3644813491139,14,2,119.91759198850654
2,3,191.45483801258393,11,2,84.18156956155778
1,4,172.92412728104898,8,0,100.72764030495823
2,1,35.903507002501264,7,1,44.96712633748353
1,4,245.6559587819171,17,5,96.82592039419501
2,4,58.96173974225971,22,0,86.98449650452537
4,1,128.02721135907586,17,4,88.76247066792372
4,0,161.88659777480427,12,6,60.57085734862983
0,3,405.3690301283836,17,2,86.10083482463332
5,1,438.36688194596877,14,6,95.16442132317619
2,2,154.7208271434275,3,3,53.61697009738151
3,0,430.05557001606405,16,0,69.778602437351
0,2,429.3293139980466,4,4,40.46242090158124
2,0,383.5022204405124,21,2,28.38770622718083
2,3,77.61408143751486,15,6,71.2075576273873
0,3,346.70980921586084,8,5,81.47908636611136
4,4,472.7869119673815,9,1,139.7039106006901
2,2,342.85753698974275,23,2,57.340368441109725
4,0,169.15034030837782,17,6,72.53472792531822
0,3,252.78676212826147,16,1,68.33722331862178
4,1,324.6338964587716,17,6,98.76264226464302
1,3,257.73235232060927,6,1,58.626305367782784
3,1,64.37670615683007,3,5,48.2319974718926
2,0,159.4717021027502,4,5,29.83478321791871
5,3,402.1860351240481,22,0,112.9906405980684
3,3,431.40193281728114,15,0,87.00038685582014
4,0,72.96351619420726,2,2,53.51241437721416
